trade_date,etf_code,theme,valuation_percentile,valuation_score,roe_score,net_profit_growth_score,revenue_growth_score,fundamental_score,fundamental_source,valuation_filter_pass
2023-06-02,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2023-06-02,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2023-06-02,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2023-06-09,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2023-06-09,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2023-06-09,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2023-06-09,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2023-06-09,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2023-06-09,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2023-06-09,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2023-06-09,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2023-06-09,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2023-06-09,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2023-06-09,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2023-06-09,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2023-06-09,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2023-06-09,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2023-06-09,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2023-06-09,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2023-06-16,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2023-06-16,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2023-06-16,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2023-06-16,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2023-06-16,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2023-06-16,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2023-06-16,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2023-06-16,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2023-06-16,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2023-06-16,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2023-06-16,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2023-06-16,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2023-06-16,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2023-06-16,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2023-06-16,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2023-06-16,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2023-06-21,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2023-06-21,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2023-06-21,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2023-06-21,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2023-06-21,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2023-06-21,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2023-06-21,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2023-06-21,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2023-06-21,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2023-06-21,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2023-06-21,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2023-06-21,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2023-06-21,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2023-06-21,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2023-06-21,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2023-06-21,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2023-06-30,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2023-06-30,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2023-06-30,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2023-06-30,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2023-06-30,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2023-06-30,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2023-06-30,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2023-06-30,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2023-06-30,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2023-06-30,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2023-06-30,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2023-06-30,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2023-06-30,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2023-06-30,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2023-06-30,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2023-06-30,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2023-07-07,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2023-07-07,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2023-07-07,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2023-07-07,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2023-07-07,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2023-07-07,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2023-07-07,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2023-07-07,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2023-07-07,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2023-07-07,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2023-07-07,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2023-07-07,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2023-07-07,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2023-07-07,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2023-07-07,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2023-07-07,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2023-07-14,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2023-07-14,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2023-07-14,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2023-07-14,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2023-07-14,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2023-07-14,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2023-07-14,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2023-07-14,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2023-07-14,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2023-07-14,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2023-07-14,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2023-07-14,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2023-07-14,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2023-07-14,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2023-07-14,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2023-07-14,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2023-07-21,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2023-07-21,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2023-07-21,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2023-07-21,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2023-07-21,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2023-07-21,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2023-07-21,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2023-07-21,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2023-07-21,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2023-07-21,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2023-07-21,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2023-07-21,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2023-07-21,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2023-07-21,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2023-07-21,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2023-07-21,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2023-07-28,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2023-07-28,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2023-07-28,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2023-07-28,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2023-07-28,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2023-07-28,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2023-07-28,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2023-07-28,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2023-07-28,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2023-07-28,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2023-07-28,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2023-07-28,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2023-07-28,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2023-07-28,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2023-07-28,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2023-07-28,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2023-08-04,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2023-08-04,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2023-08-04,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2023-08-04,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2023-08-04,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2023-08-04,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2023-08-04,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2023-08-04,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2023-08-04,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2023-08-04,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2023-08-04,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2023-08-04,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2023-08-04,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2023-08-04,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2023-08-04,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2023-08-04,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2023-08-11,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2023-08-11,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2023-08-11,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2023-08-11,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2023-08-11,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2023-08-11,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2023-08-11,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2023-08-11,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2023-08-11,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2023-08-11,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2023-08-11,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2023-08-11,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2023-08-11,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2023-08-11,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2023-08-11,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2023-08-11,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2023-08-18,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2023-08-18,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2023-08-18,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2023-08-18,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2023-08-18,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2023-08-18,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2023-08-18,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2023-08-18,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2023-08-18,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2023-08-18,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2023-08-18,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2023-08-18,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2023-08-18,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2023-08-18,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2023-08-18,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2023-08-18,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2023-08-25,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2023-08-25,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2023-08-25,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2023-08-25,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2023-08-25,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2023-08-25,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2023-08-25,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2023-08-25,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2023-08-25,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2023-08-25,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2023-08-25,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2023-08-25,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2023-08-25,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2023-08-25,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2023-08-25,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2023-08-25,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2023-09-01,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2023-09-01,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2023-09-01,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2023-09-01,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2023-09-01,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2023-09-01,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2023-09-01,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2023-09-01,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2023-09-01,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2023-09-01,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2023-09-01,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2023-09-01,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2023-09-01,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2023-09-01,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2023-09-01,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2023-09-01,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2023-09-08,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2023-09-08,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2023-09-08,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2023-09-08,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2023-09-08,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2023-09-08,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2023-09-08,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2023-09-08,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2023-09-08,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2023-09-08,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2023-09-08,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2023-09-08,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2023-09-08,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2023-09-08,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2023-09-08,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2023-09-08,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2023-09-15,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2023-09-15,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2023-09-15,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2023-09-15,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2023-09-15,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2023-09-15,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2023-09-15,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2023-09-15,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2023-09-15,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2023-09-15,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2023-09-15,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2023-09-15,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2023-09-15,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2023-09-15,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2023-09-15,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2023-09-15,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2023-09-22,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2023-09-22,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2023-09-22,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2023-09-22,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2023-09-22,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2023-09-22,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2023-09-22,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2023-09-22,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2023-09-22,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2023-09-22,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2023-09-22,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2023-09-22,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2023-09-22,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2023-09-22,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2023-09-22,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2023-09-22,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2023-09-28,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2023-09-28,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2023-09-28,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2023-09-28,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2023-09-28,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2023-09-28,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2023-09-28,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2023-09-28,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2023-09-28,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2023-09-28,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2023-09-28,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2023-09-28,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2023-09-28,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2023-09-28,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2023-09-28,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2023-09-28,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2023-10-13,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2023-10-13,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2023-10-13,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2023-10-13,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2023-10-13,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2023-10-13,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2023-10-13,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2023-10-13,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2023-10-13,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2023-10-13,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2023-10-13,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2023-10-13,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2023-10-13,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2023-10-13,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2023-10-13,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2023-10-13,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2023-10-20,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2023-10-20,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2023-10-20,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2023-10-20,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2023-10-20,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2023-10-20,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2023-10-20,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2023-10-20,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2023-10-20,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2023-10-20,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2023-10-20,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2023-10-20,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2023-10-20,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2023-10-20,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2023-10-20,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2023-10-20,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2023-10-27,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2023-10-27,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2023-10-27,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2023-10-27,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2023-10-27,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2023-10-27,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2023-10-27,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2023-10-27,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2023-10-27,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2023-10-27,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2023-10-27,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2023-10-27,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2023-10-27,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2023-10-27,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2023-10-27,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2023-10-27,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2023-11-03,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2023-11-03,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2023-11-03,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2023-11-03,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2023-11-03,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2023-11-03,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2023-11-03,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2023-11-03,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2023-11-03,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2023-11-03,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
2023-11-03,515790.SH,光伏,,0.5,,,,0.5,manual_config_fallback,True
2023-11-03,512400.SH,有色,,0.5,,,,0.5,manual_config_fallback,True
2023-11-03,515220.SH,煤炭,,0.5,,,,0.5,manual_config_fallback,True
2023-11-03,515210.SH,钢铁,,0.5,,,,0.5,manual_config_fallback,True
2023-11-03,561560.SH,电力,,0.5,,,,0.5,manual_config_fallback,True
2023-11-03,510880.SH,红利,,0.55,,,,0.55,manual_config_fallback,True
2023-11-10,512000.SH,证券,,0.5,,,,0.5,manual_config_fallback,True
2023-11-10,512800.SH,银行,,0.55,,,,0.55,manual_config_fallback,True
2023-11-10,512200.SH,地产,,0.45,,,,0.45,manual_config_fallback,True
2023-11-10,159928.SZ,消费,,0.5,,,,0.5,manual_config_fallback,True
2023-11-10,512010.SH,医药,,0.5,,,,0.5,manual_config_fallback,True
2023-11-10,512480.SH,半导体,,0.5,,,,0.5,manual_config_fallback,True
2023-11-10,159995.SZ,芯片,,0.5,,,,0.5,manual_config_fallback,True
2023-11-10,159819.SZ,人工智能,,0.5,,,,0.5,manual_config_fallback,True
2023-11-10,512660.SH,军工,,0.5,,,,0.5,manual_config_fallback,True
2023-11-10,515030.SH,新能源车,,0.5,,,,0.5,manual_config_fallback,True
